"usageclass","checkouttype","materialtype","checkoutyear","checkoutmonth","checkouts","title","creator","subjects","publisher","publicationyear"
"Digital","OverDrive","EBOOK","2020","5","4","Curious George at the Aquarium / Jorge el Curioso Visita el Acuario","H. A. Rey","Juvenile Fiction, Picture Book Fiction","Houghton Mifflin Harcourt Trade and Reference","2017"
"Digital","OverDrive","AUDIOBOOK","2020","5","10","The Penderwicks at Last (Unabridged)","Jeanne Birdsall","Juvenile Fiction, Juvenile Literature","Books on Tape","2018"
"Digital","OverDrive","EBOOK","2020","5","4","Origins: How Earth's History Shaped Human History","Lewis Dartnell","Geography, History, Nonfiction, Science","Hachette Digital, Inc.","2019"
"Digital","OverDrive","EBOOK","2020","5","2","The Wicked Healthy Cookbook: Free. From. Animals.","Chad Sarno","Cooking & Food, Nonfiction","Hachette Digital, Inc.","2018"
"Digital","OverDrive","AUDIOBOOK","2020","5","7","The Golden Thread: How Fabric Changed History (unabridged) (Unabridged)","Kassia St. Clair","Art, Nonfiction","HighBridge Company","2020"
"Digital","OverDrive","EBOOK","2020","5","6","Ada Lovelace Cracks the Code","Rebel Girls","Historical Fiction, Juvenile Fiction, Juvenile Literature, Science Fiction","Simon & Schuster, Inc.","2019"
"Digital","OverDrive","EBOOK","2020","5","5","Mindfulness in Plain English","Henepola Gunaratana","New Age, Nonfiction","Simon & Schuster, Inc.","2010"
"Digital","OverDrive","EBOOK","2020","5","4","Own the Day, Own Your Life: Optimized Practices for Waking, Working, Learning, Eating, Training, Playing, Sleeping, and Sex","Aubrey Marcus","Health & Fitness, Nonfiction, Self-Improvement","HarperCollins Publishers Inc.","2018"
"Digital","OverDrive","EBOOK","2020","5","1","Four Friends: Promising Lives Cut Short","William D. Cohan","Biography & Autobiography, Nonfiction","Macmillan Publishers","2019"
"Digital","OverDrive","EBOOK","2020","5","1","The Upside of Your Dark Side: Why Being Your Whole Self—Not Just Your","Todd Kashdan","Business, Nonfiction, Psychology, Self Help","Penguin Group (USA), Inc.","2014"
"Digital","OverDrive","EBOOK","2020","5","1","Asian Dining Rules: Essential Strategies for Eating Out at Japanese, Chinese, Southeast Asian, Korean, and Indian Restaurants","Steven A. Shaw","Nonfiction","HarperCollins Publishers Inc.","2008"
"Digital","OverDrive","AUDIOBOOK","2020","5","2","The Seven Spiritual Laws for Parents: Guiding Your Children to Success and Fulfillment (unabridged) (Unabridged)","Deepak Chopra","Family & Relationships, Nonfiction","Books on Tape","2008"
"Digital","OverDrive","AUDIOBOOK","2020","5","6","Paragon Walk: Charlotte & Thomas Pitt Series, Book 3 (unabridged) (Unabridged)","Anne Perry","Fiction, Historical Fiction, Mystery, Thriller","Recorded Books, LLC","2019"
"Digital","OverDrive","EBOOK","2020","5","1","Fairy Mom and Me: Fairy Mom and Me Series, Book 1","Sophie Kinsella","Folklore, Humor (Fiction), Juvenile Fiction, Juvenile Literature","Random House, Inc.","2018"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","The History of the World Cup--2010 Edition (Unabridged)","Brian Glanville","Nonfiction, Sports & Recreations","Naxos of America, Inc.","2008"
"Digital","OverDrive","AUDIOBOOK","2020","5","4","Forward the Foundation: Foundation Series, Book 2 (unabridged) (Unabridged)","Isaac Asimov","Fiction, Science Fiction","Books on Tape","2011"
"Digital","OverDrive","EBOOK","2020","5","1","Bottom of the 33rd: Hope and Redemption in Baseball's Longest Game","Dan Barry","Nonfiction, Sports & Recreations","HarperCollins Publishers Inc.","2011"
"Digital","OverDrive","EBOOK","2020","5","1","Just Like the Movies","Kelly Fiore","Young Adult Fiction, Young Adult Literature","Bloomsbury USA","2014"
"Digital","OverDrive","AUDIOBOOK","2020","5","7","The Warning (Unabridged)","James Patterson","Fiction, Horror, Suspense, Thriller","Blackstone Audio, Inc.","2019"
"Digital","OverDrive","EBOOK","2020","5","1","One Step Too Far: A Novel","Tina Seskis","Fiction, Suspense, Thriller","HarperCollins Publishers Inc.","2015"
"Digital","OverDrive","EBOOK","2020","5","1","The Home Ranch","Ralph Moody","History, Nonfiction","University of Nebraska Press","2016"
"Digital","OverDrive","EBOOK","2020","5","4","Flour, Too","Joanne Chang","Cooking & Food, Nonfiction","Chronicle Books","2013"
"Digital","OverDrive","AUDIOBOOK","2020","5","4","The Mystery of the Spider's Clue: The Boxcar Children Series, Book 87 (unabridged) (Unabridged)","Gertrude Chandler Warner","Juvenile Fiction, Mystery","Oasis Audio, LLC","2013"
"Digital","OverDrive","EBOOK","2020","5","2","National Velvet","Enid Bagnold","Classic Literature, Juvenile Fiction","INscribe Digital","2014"
"Digital","OverDrive","AUDIOBOOK","2020","5","3","The Door to December (Unabridged)","Dean Koontz","Fiction, Literature, Suspense, Thriller","Recorded Books, LLC","2017"
"Digital","OverDrive","EBOOK","2020","5","2","Waiting On You","Kristan Higgins","Fiction, Romance","Harlequin Enterprises, Ltd.","2014"
"Digital","OverDrive","EBOOK","2020","5","3","The Rake","Mary Jo Putney","Fiction, Historical Fiction, Literature, Romance","Lightning Source Inc","2012"
"Digital","OverDrive","EBOOK","2020","5","1","Kiss My Boots","Harper Sloan","Fiction, Literature, Romance, Western","Simon & Schuster, Inc.","2017"
"Digital","OverDrive","EBOOK","2020","5","1","Mamaleh Knows Best: What Jewish Mothers Do to Raise Successful, Creative, Empathetic, Independent Children","Marjorie Ingall","Family & Relationships, Nonfiction, Religion & Spirituality","Random House, Inc.","2016"
"Digital","OverDrive","EBOOK","2020","5","4","In the Night Garden: Orphan's Tales, Book 1","Catherynne Valente","Fantasy, Fiction, Literature, Mythology","Random House, Inc.","2015"
"Digital","OverDrive","AUDIOBOOK","2020","5","3","The Lemon Sisters: A Novel (unabridged) (Unabridged)","Jill Shalvis","Fiction, Humor (Fiction), Literature, Romance","HarperCollins Publishers Inc.","2019"
"Digital","OverDrive","EBOOK","2020","5","1","The Alpine Winter: Emma Lord Mystery Series, Book 23","Mary Daheim","Fiction, Mystery, Suspense","Random House, Inc.","2011"
"Digital","OverDrive","EBOOK","2020","5","4","Be a Maker","Katey Howes","Juvenile Fiction, Juvenile Literature, Picture Book Fiction, Poetry","Lerner Publishing Group","2020"
"Digital","OverDrive","EBOOK","2020","5","1","The Sentient Machine: The Coming Age of Artificial Intelligence","Amir Husain","Computer Technology, Nonfiction, Science","Simon & Schuster, Inc.","2017"
"Digital","OverDrive","EBOOK","2020","5","3","Dr. Wangari Maathai Plants a Forest","Rebel Girls","Juvenile Fiction, Juvenile Literature","Simon & Schuster, Inc.","2020"
"Digital","OverDrive","EBOOK","2020","5","7","'Til Death Do Us Part","Amanda Quick","Fiction, Historical Fiction, Romance, Suspense","Penguin Group (USA), Inc.","2016"
"Digital","OverDrive","EBOOK","2020","5","9","How to Raise a Reader","Pamela Paul","Family & Relationships, Language Arts, Nonfiction","Workman Publishing","2019"
"Digital","OverDrive","EBOOK","2020","5","10","Shine of the Silver Dragon: Dragon Masters Series, Book 11","Tracey West","Fantasy, Juvenile Fiction, Juvenile Literature","Scholastic, Inc. (US)","2018"
"Digital","OverDrive","EBOOK","2020","5","1","What Happened to Lani Garver","Carol Plum-Ucci","Young Adult Fiction, Young Adult Literature","Open Road Integrated Media","2011"
"Digital","OverDrive","AUDIOBOOK","2020","5","7","What I Like About You (Unabridged)","Marisa Kanter","Romance, Young Adult Fiction, Young Adult Literature","Simon & Schuster - Audiobooks","2020"
"Digital","OverDrive","EBOOK","2020","5","1","Citadels of the Lost: The Annals of Drakis Series, Book 2","Tracy Hickman","Fantasy, Fiction","Penguin Group (USA), Inc.","2013"
"Digital","OverDrive","EBOOK","2020","5","3","Kon-Tiki","Thor Heyerdahl","Biography & Autobiography, Nonfiction, Travel","Simon & Schuster, Inc.","2019"
"Digital","OverDrive","EBOOK","2020","5","2","Handing One Another Along: Literature and Social Reflection","Robert Coles","Literary Criticism, Nonfiction, Philosophy, Self-Improvement","Random House, Inc.","2010"
"Digital","OverDrive","EBOOK","2020","5","1","Oh No, Jonah!","Tilda Balsley","Juvenile Fiction, Juvenile Literature","Lerner Publishing Group","2012"
"Digital","OverDrive","EBOOK","2020","5","1","A Garden in the Rain","Lynn Kurland","Fiction, Historical Fiction, Romance","Penguin Group (USA), Inc.","2013"
"Digital","OverDrive","EBOOK","2020","5","1","Mount Rushmore, Badlands, Wind Cave: Going Underground","Mike Graf","Juvenile Fiction, Travel Literature","Rowman and Littlefield Publishing Group","2012"
"Digital","OverDrive","AUDIOBOOK","2020","5","3","My Brother Is a Big, Fat Liar: Middle School Series, Book 3 (unabridged) (Unabridged)","James Patterson","Humor (Fiction), Juvenile Fiction","Blackstone Audio, Inc.","2013"
"Digital","OverDrive","EBOOK","2020","5","15","One Plus One: A Novel","Jojo Moyes","Fiction, Romance","Penguin Group (USA), Inc.","2014"
"Digital","OverDrive","AUDIOBOOK","2020","5","4","Sanctuary: A Novel (unabridged) (Unabridged)","Luca D'Andrea","Fiction, Horror, Suspense, Thriller","HarperCollins Publishers Inc.","2020"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","Truevine: Two Brothers, a Kidnapping, and a Mother's Quest: A True Story of the Jim Crow South (unabridged) (Unabridged)","Beth Macy","Biography & Autobiography, History, Multi-Cultural, Nonfiction","Blackstone Audio, Inc.","2016"
"Digital","OverDrive","EBOOK","2020","5","3","A Spark of White Fire","Sangu Mandanna","Fantasy, Science Fiction, Young Adult Fiction, Young Adult Literature","Simon & Schuster, Inc.","2018"
"Digital","OverDrive","EBOOK","2020","5","4","Wolf in the Snow","Matthew Cordell","Juvenile Fiction, Juvenile Literature, Picture Book Fiction","Macmillan Publishers","2017"
"Digital","OverDrive","EBOOK","2020","5","1","Supernaturally: Paranormalcy Series, Book 2","Kiersten White","Fantasy, Young Adult Fiction","HarperCollins Publishers Inc.","2011"
"Digital","OverDrive","EBOOK","2020","5","1","When the Sky Fell Apart","Caroline Lea","Fiction, Historical Fiction, Literature","The Text Publishing Company","2016"
"Digital","OverDrive","EBOOK","2020","5","3","Modern Death: How Medicine Changed the End of Life","Haider Warraich","Medical, Nonfiction, Sociology","Macmillan Publishers","2017"
"Digital","OverDrive","AUDIOBOOK","2020","5","3","Louder Than Words (Unabridged)","Joe Navarro","Business, Nonfiction","HarperCollins Publishers Inc.","2013"
"Digital","OverDrive","EBOOK","2020","5","1","Lewis and Clark for Kids: Their Journey of Discovery with 21 Activities","Janis Herbert","Biography & Autobiography, History, Juvenile Nonfiction","Independent Publishers Group","2013"
"Digital","OverDrive","EBOOK","2020","5","1","Little Comfort","Edwin Hill","Fiction, Literature, Mystery, Thriller","Lightning Source Inc","2018"
"Digital","OverDrive","EBOOK","2020","5","6","Playing Hard to Master: Masters Unleashed Series, Book 2","Sparrow Beckett","Erotic Literature, Fiction, Literature, Romance","Penguin Group (USA), Inc.","2016"
"Digital","OverDrive","EBOOK","2020","5","2","Raising the Barre: Big Dreams, False Starts, and My Midlife Quest to Dance the Nutcracker","Lauren Kessler","Biography & Autobiography, Nonfiction, Performing Arts","Hachette Digital, Inc.","2015"
"Digital","OverDrive","EBOOK","2020","5","1","Her Ruthless Italian Boss","Christina Hollis","Classic Romance, Fiction, Romance","Harlequin Enterprises, Ltd.","2009"
"Digital","OverDrive","EBOOK","2020","5","2","The Guarded Gate: Bigotry, Eugenics and the Law That Kept Two Generations of Jews, Italians, and Other European Immigrants Out of America","Daniel Okrent","History, Nonfiction, Sociology","Simon & Schuster, Inc.","2019"
"Digital","OverDrive","EBOOK","2020","5","8","Ramona the Brave: Ramona Quimby Series, Book 3","Beverly Cleary","Juvenile Fiction, Juvenile Literature","HarperCollins Publishers Inc.","2008"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","Always Running: La Vida Loca: Gang Days in L.A. (unabridged) (Unabridged)","Luis J. Rodriguez","Biography & Autobiography, Current Events, Family & Relationships, Nonfiction","Dreamscape Media, LLC","2012"
"Digital","OverDrive","EBOOK","2020","5","1","Home Town","Tracy Kidder","History, Nonfiction, Sociology","Random House, Inc.","2012"
"Digital","OverDrive","EBOOK","2020","5","2","Au Bonheur des Dames","Emile Zola","Classic Literature, Fiction","Penguin Group (USA), Inc.","2011"
"Digital","OverDrive","AUDIOBOOK","2020","5","4","Lords of the Sith (Unabridged)","Paul S. Kemp","Fiction, Science Fiction","Books on Tape","2015"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","Cybele's Secret: Wildwood Dancing Series, Book 2 (unabridged) (Unabridged)","Juliet Marillier","Fantasy, Young Adult Fiction","Books on Tape","2008"
"Digital","OverDrive","AUDIOBOOK","2020","5","9","The Illness Lesson: A Novel (unabridged) (Unabridged)","Clare Beams","Fiction, Historical Fiction, Literature","Books on Tape","2020"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","Not For Sale: The Return of the Global Slave Trade--and How We Can Fight It (unabridged) (Unabridged)","David Batstone","Nonfiction, Sociology","HarperCollins Publishers Inc.","2009"
"Digital","OverDrive","EBOOK","2020","5","19","The Power of Now: A Guide to Spiritual Enlightenment","Eckhart Tolle","Nonfiction, Religion & Spirituality, Self-Improvement","New World Library","2013"
"Digital","OverDrive","EBOOK","2020","5","1","True Ghost Stories","Hereward Carrington","Fiction, Horror","Duke Classics","2020"
"Digital","OverDrive","EBOOK","2020","5","2","The Wealth of Nations, Books IV-V","Adam Smith","Business, Nonfiction","Penguin Group (USA), Inc.","2011"
"Digital","OverDrive","EBOOK","2020","5","1","Flirting With Danger: Samantha Jellicoe Series, Book 1","Suzanne Enoch","Fiction, Romance","HarperCollins Publishers Inc.","2010"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","Irene la Valiente (Unabridged)","William Steig","Juvenile Fiction, Juvenile Literature, Picture Book Fiction","Live Oak Media","2017"
"Digital","OverDrive","EBOOK","2020","5","1","Life in the Middle Ages","Richard Winston","Biography & Autobiography, History, Nonfiction","New Word City, LLC","2016"
"Digital","OverDrive","EBOOK","2020","5","1","Wild Edibles: A Practical Guide to Foraging, with Easy Identification of 60 Edible Plants and 67 Recipes","Sergei Boutenko","Cooking & Food, Home Design & Décor, Nature, Nonfiction","Random House, Inc.","2013"
"Digital","OverDrive","EBOOK","2020","5","2","Beginners Luck","Emily Hahn","Classic Literature, Fiction","Duke Classics","2020"
"Digital","OverDrive","EBOOK","2020","5","1","M. Butterfly","David Henry Hwang","Drama, Fiction","Penguin Group (USA), Inc.","2013"
"Digital","OverDrive","EBOOK","2020","5","3","Then Came You: Animal Magnetism Series, Book 5","Jill Shalvis","Fiction, Literature, Romance","Penguin Group (USA), Inc.","2014"
"Digital","OverDrive","AUDIOBOOK","2020","5","3","In the House in the Dark of the Woods (Unabridged)","Laird Hunt","Fiction, Historical Fiction, Horror, Literature","Blackstone Audio, Inc.","2018"
"Digital","OverDrive","EBOOK","2020","5","1","A Plague of Lies: Charles Du Luc Series, Book 3","Judith Rock","Fiction, Historical Fiction","Penguin Group (USA), Inc.","2013"
"Digital","OverDrive","AUDIOBOOK","2020","5","3","The Cut: Spero Lucas Series, Book 1 (unabridged) (Unabridged)","George P. Pelecanos","Fiction, Mystery","Blackstone Audio, Inc.","2011"
"Digital","OverDrive","EBOOK","2020","5","5","Another","Christian Robinson","Juvenile Fiction, Picture Book Fiction","Simon & Schuster, Inc.","2019"
"Digital","OverDrive","EBOOK","2020","5","7","Archangel's Heart: Guild Hunter Series, Book 9","Nalini Singh","Fantasy, Fiction, Romance","Penguin Group (USA), Inc.","2016"
"Digital","OverDrive","EBOOK","2020","5","2","Race Matters: With a New Introduction","Cornel West","Essays, Nonfiction, Philosophy, Sociology","Random House, Inc.","2017"
"Digital","OverDrive","EBOOK","2020","5","1","Down on the Farm: Laundry Files Series, Book 2.5","Charles Stross","Fiction, Science Fiction, Short Stories, Thriller","Macmillan Publishers","2015"
"Digital","OverDrive","EBOOK","2020","5","3","Stunning: Pretty Little Liars Series, Book 11","Sara Shepard","Mystery, Romance, Suspense, Young Adult Fiction","HarperCollins Publishers Inc.","2012"
"Digital","OverDrive","EBOOK","2020","5","13","Shadow Warrior: Shadow Riders Series, Book 4","Christine Feehan","Fantasy, Fiction, Romance, Suspense","Penguin Group (USA), Inc.","2019"
"Digital","OverDrive","EBOOK","2020","5","4","All Things Quilting with Alex Anderson: From First Step to Last Stitch","Alex Anderson","Crafts, Nonfiction","National Book Network (NBN)","2015"
"Digital","OverDrive","AUDIOBOOK","2020","5","4","Knight of the Silver Circle: The Dragonslayer Series, Book 2 (unabridged) (Unabridged)","Duncan M. Hamilton","Fantasy, Fiction","Macmillan Audio","2019"
